Region1,Region2,Year,Crop,Area planted,Production,Yield
bihar,patna,2002,rice,108394.0,218176.0,2.01
bihar,patna,1998,rice,112546.0,286195.0,2.54
bihar,patna,2001,rice,104738.0,203542.0,1.94
bihar,patna,2000,rice,99926.0,202790.0,2.03
bihar,patna,2008,corn,8210.0,13932.0,1.7
bihar,patna,2003,corn,10899.0,19458.0,1.79
bihar,patna,2005,rice,85032.0,135955.0,1.6
bihar,patna,1999,rice,680.0,747.0,1.1
bihar,patna,2006,corn,11965.0,28545.0,2.39
bihar,patna,2004,rice,76258.0,43374.0,0.57
bihar,patna,2004,corn,10524.0,21122.0,2.01
bihar,patna,1998,corn,7677.0,19796.0,2.58
bihar,patna,2000,corn,10167.0,26229.0,2.58
bihar,patna,2005,corn,13566.0,25012.0,1.84
bihar,purba champaran,2001,corn,18322.0,45655.0,2.49
bihar,purba champaran,1998,corn,22040.0,56745.0,2.57
bihar,purba champaran,2008,corn,19173.0,31128.0,1.62
bihar,purba champaran,2000,corn,16738.0,34806.0,2.08
bihar,purba champaran,2007,corn,18677.0,53440.0,2.86
bihar,purba champaran,2002,corn,18082.0,56896.0,3.15
bihar,purba champaran,1999,corn,22790.0,47532.0,2.09
bihar,purba champaran,2006,corn,17184.0,19858.0,1.16
bihar,purba champaran,2005,corn,17686.0,48894.0,2.76
bihar,purba champaran,2003,corn,19112.0,72996.0,3.82
bihar,purba champaran,2004,corn,17406.0,48718.0,2.8
bihar,purnia,2006,rice,123851.0,118237.0,0.95
bihar,purnia,2003,rice,120397.0,188409.0,1.56
bihar,purnia,1998,corn,31127.0,73159.0,2.35
bihar,purnia,2006,corn,42968.0,150671.0,3.51
bihar,purnia,2008,rice,112317.0,137775.0,1.23
bihar,purnia,2005,rice,120249.0,124333.0,1.03
bihar,purnia,2001,corn,39842.0,93969.0,2.36
bihar,purnia,2002,corn,39089.0,85259.0,2.18
bihar,purnia,1998,rice,99215.0,129727.0,1.31
bihar,purnia,2005,corn,46046.0,89313.0,1.94
bihar,purnia,2007,rice,116562.0,115238.0,0.99
bihar,purnia,2000,rice,114767.0,165399.0,1.44
bihar,purnia,2002,rice,127367.0,145758.0,1.14
bihar,purnia,2001,rice,120395.0,145730.0,1.21
bihar,purnia,1999,rice,38327.0,52029.0,1.36
bihar,purnia,2007,corn,40169.0,129484.0,3.22
bihar,purnia,2004,corn,34343.0,90877.0,2.65
bihar,purnia,2000,corn,41447.0,117990.0,2.85
bihar,purnia,1999,corn,31706.0,74658.0,2.35
bihar,purnia,2008,corn,40923.0,141447.0,3.46
bihar,purnia,2004,rice,113594.0,90812.0,0.8
bihar,purnia,2003,corn,40261.0,95747.0,2.38
bihar,ranchi,1998,rice,138993.0,183887.0,1.32
bihar,rohtas,2004,corn,657.0,1062.0,1.62
bihar,rohtas,2005,corn,594.0,1006.0,1.69
bihar,rohtas,2000,corn,654.0,1455.0,2.22
bihar,rohtas,2002,corn,628.0,1005.0,1.6
bihar,rohtas,2006,corn,591.0,1010.0,1.71
bihar,rohtas,2003,corn,710.0,1119.0,1.58
bihar,rohtas,1998,corn,280.0,577.0,2.06
bihar,rohtas,2001,corn,621.0,1091.0,1.76
bihar,rohtas,1999,corn,669.0,1476.0,2.21
bihar,rohtas,2008,corn,93.0,76.0,0.82
bihar,saharsa,2002,rice,94686.0,94089.0,0.99
bihar,saharsa,2001,rice,94029.0,92994.0,0.99
bihar,saharsa,2003,corn,28456.0,87819.0,3.09
bihar,saharsa,1999,corn,36233.0,102600.0,2.83
bihar,saharsa,2000,corn,27953.0,98113.0,3.51
bihar,saharsa,2007,corn,33355.0,132797.0,3.98
bihar,saharsa,2008,corn,32210.0,110721.0,3.44
bihar,saharsa,2002,corn,28954.0,102975.0,3.56
bihar,saharsa,2001,corn,26743.0,66385.0,2.48
bihar,saharsa,2003,rice,88143.0,107515.0,1.22
bihar,saharsa,2004,rice,79329.0,70393.0,0.89
bihar,saharsa,2000,rice,102816.0,153859.0,1.5
bihar,saharsa,2008,rice,77661.0,71363.0,0.92
bihar,saharsa,1999,rice,22843.0,28978.0,1.27
bihar,saharsa,2005,rice,84238.0,91532.0,1.09
bihar,saharsa,2007,rice,82058.0,73382.0,0.89
bihar,saharsa,1998,rice,85955.0,84168.0,0.98
bihar,saharsa,2006,rice,87740.0,86432.0,0.99
bihar,saharsa,2005,corn,31691.0,103446.0,3.26
bihar,saharsa,2004,corn,29030.0,93780.0,3.23
bihar,saharsa,1998,corn,38173.0,67893.0,1.78
bihar,saharsa,2006,corn,30479.0,110101.0,3.61
bihar,sahebganj,1998,rice,32498.0,52025.0,1.6
bihar,sahebganj,1998,corn,2422.0,3689.0,1.52
bihar,samastipur,2006,corn,44568.0,161829.0,3.63
bihar,samastipur,2001,corn,45864.0,102848.0,2.24
bihar,samastipur,1998,corn,47039.0,133261.0,2.83
bihar,samastipur,2000,corn,47013.0,100675.0,2.14
bihar,samastipur,2005,corn,44925.0,103182.0,2.3
bihar,samastipur,2003,corn,36161.0,80121.0,2.22
bihar,samastipur,2007,corn,44667.0,135935.0,3.04
bihar,samastipur,1999,corn,46395.0,122178.0,2.63
bihar,samastipur,2002,corn,43411.0,104272.0,2.4
bihar,samastipur,2004,corn,44075.0,100113.0,2.27
bihar,samastipur,2008,corn,58908.0,208191.0,3.53
bihar,saran,1998,rice,77607.0,97132.0,1.25
bihar,saran,2002,corn,29622.0,59782.0,2.02
bihar,saran,1999,rice,21071.0,24933.0,1.18
bihar,saran,2003,rice,78924.0,141486.0,1.79
bihar,saran,2008,corn,29214.0,43023.0,1.47
bihar,saran,2003,corn,29621.0,61605.0,2.08
bihar,saran,2001,rice,80174.0,97972.0,1.22
bihar,saran,2006,rice,86752.0,97669.0,1.13
bihar,saran,2001,corn,30941.0,59770.0,1.93
bihar,saran,2002,rice,87310.0,99238.0,1.14
bihar,saran,2000,rice,92523.0,131329.0,1.42
bihar,saran,2005,corn,28266.0,51802.0,1.83
bihar,saran,2004,corn,28599.0,67584.0,2.36
bihar,saran,2004,rice,81437.0,58822.0,0.72
bihar,saran,2000,corn,28700.0,57129.0,1.99
bihar,saran,2007,rice,82111.0,122195.0,1.49
bihar,saran,2008,rice,81527.0,117461.0,1.44
bihar,saran,1999,corn,29875.0,62360.0,2.09
bihar,saran,1998,corn,28161.0,30662.0,1.09
bihar,saran,2007,corn,25346.0,34566.0,1.36
bihar,saran,2005,rice,87448.0,117956.0,1.35
bihar,saran,2006,corn,27777.0,53835.0,1.94
bihar,sheikhpura,2005,corn,2200.0,3193.0,1.45
bihar,sheikhpura,2000,corn,1105.0,1737.0,1.57
bihar,sheikhpura,2006,corn,1431.0,1906.0,1.33
bihar,sheikhpura,2003,corn,1054.0,2130.0,2.02
bihar,sheikhpura,2001,corn,978.0,1788.0,1.83
bihar,sheikhpura,2008,corn,268.0,490.0,1.83
bihar,sheikhpura,2007,corn,667.0,1307.0,1.96
bihar,sheikhpura,2002,corn,949.0,1216.0,1.28
bihar,sheikhpura,2002,rice,30373.0,57047.0,1.88
bihar,sheikhpura,1999,corn,4161.0,5590.0,1.34
bihar,sheikhpura,1998,corn,652.0,624.0,0.96
bihar,sheikhpura,2004,corn,762.0,1238.0,1.62
bihar,sheohar,2007,rice,23512.0,8702.0,0.37
bihar,sheohar,2000,rice,16141.0,21644.0,1.34
bihar,sheohar,2006,corn,972.0,3597.0,3.7
bihar,sheohar,2005,corn,1070.0,2221.0,2.08
bihar,sheohar,2000,corn,1467.0,4222.0,2.88
bihar,sheohar,2003,rice,25310.0,12071.0,0.48
bihar,sheohar,1998,corn,1955.0,3795.0,1.94
bihar,sheohar,2001,corn,1453.0,4813.0,3.31
bihar,sheohar,2007,corn,1452.0,2054.0,1.41
bihar,sheohar,2005,rice,21831.0,15190.0,0.7
bihar,sheohar,2004,rice,24164.0,10866.0,0.45
bihar,sheohar,2008,corn,708.0,1178.0,1.66
bihar,sheohar,2006,rice,23671.0,12351.0,0.52
bihar,sheohar,2002,rice,23524.0,29540.0,1.26
bihar,sheohar,2001,rice,26960.0,32885.0,1.22
bihar,sheohar,2004,corn,1216.0,3901.0,3.21
bihar,sheohar,1998,rice,18511.0,16013.0,0.87
bihar,sheohar,2002,corn,1432.0,4043.0,2.82
bihar,sheohar,2008,rice,22237.0,20108.0,0.9
bihar,sheohar,1999,corn,2085.0,5047.0,2.42
bihar,sheohar,2003,corn,1211.0,3729.0,3.08
bihar,sheohar,1999,rice,5233.0,6778.0,1.3
bihar,singhbhum,1998,rice,152147.0,132119.0,0.87
bihar,singhbhurwest,1998,rice,183655.0,107284.0,0.58
bihar,sitamarhi,2007,rice,53677.0,28132.0,0.52
bihar,sitamarhi,2001,rice,123360.0,146387.0,1.19
bihar,sitamarhi,2008,corn,5793.0,15170.0,2.62
bihar,sitamarhi,2004,corn,2651.0,6718.0,2.53
bihar,sitamarhi,2004,rice,71973.0,33271.0,0.46
bihar,sitamarhi,2007,corn,5646.0,10405.0,1.84
bihar,sitamarhi,1998,rice,77230.0,48428.0,0.63
bihar,sitamarhi,2006,rice,92512.0,64415.0,0.7
bihar,sitamarhi,2002,rice,106844.0,111241.0,1.04
bihar,sitamarhi,1999,corn,5181.0,12188.0,2.35
bihar,sitamarhi,2001,corn,4254.0,12222.0,2.87
bihar,sitamarhi,2005,rice,72058.0,29494.0,0.41
bihar,sitamarhi,2000,corn,4899.0,12545.0,2.56
bihar,sitamarhi,1999,rice,20723.0,29644.0,1.43
bihar,sitamarhi,2002,corn,3854.0,10961.0,2.84
bihar,sitamarhi,1998,corn,4646.0,11564.0,2.49
bihar,sitamarhi,2000,rice,91557.0,102317.0,1.12
bihar,sitamarhi,2008,rice,82106.0,121023.0,1.47
bihar,sitamarhi,2003,rice,103388.0,130879.0,1.27
bihar,sitamarhi,2003,corn,2241.0,5965.0,2.66
bihar,sitamarhi,2005,corn,6025.0,12050.0,2.0
bihar,sitamarhi,2006,corn,6149.0,12560.0,2.04
bihar,siwan,1999,corn,23013.0,58599.0,2.55
bihar,siwan,2008,corn,16502.0,23288.0,1.41
bihar,siwan,2007,corn,20365.0,27122.0,1.33
bihar,siwan,2001,corn,20326.0,40314.0,1.98
bihar,siwan,2004,corn,18155.0,32798.0,1.81
bihar,siwan,2003,corn,18555.0,40013.0,2.16
bihar,siwan,1998,corn,21497.0,28835.0,1.34
bihar,siwan,2002,corn,18998.0,44167.0,2.32
bihar,siwan,2000,corn,18929.0,35546.0,1.88
bihar,siwan,2006,corn,19410.0,44212.0,2.28
bihar,siwan,2005,corn,18520.0,34191.0,1.85
bihar,sumal,1999,corn,10108.0,25681.0,2.54
bihar,sumal,1999,rice,26028.0,33074.0,1.27
bihar,sumal,2000,corn,10473.0,25021.0,2.39
bihar,sumal,2000,rice,123175.0,141628.0,1.15
bihar,sumal,2001,rice,107848.0,120058.0,1.11
bihar,sumal,2001,corn,10662.0,26158.0,2.45
bihar,supaul,2002,rice,116838.0,142709.0,1.22
bihar,supaul,2003,rice,124978.0,164591.0,1.32
bihar,supaul,1998,corn,8419.0,16730.0,1.99
bihar,supaul,2004,rice,116429.0,119930.0,1.03
bihar,supaul,2008,rice,97601.0,104826.0,1.07
bihar,supaul,2007,corn,13642.0,36065.0,2.64
bihar,supaul,2007,rice,109128.0,149551.0,1.37
bihar,supaul,2004,corn,11174.0,43567.0,3.9
bihar,supaul,2006,corn,11902.0,54673.0,4.59
bihar,supaul,2008,corn,15623.0,55485.0,3.55
bihar,supaul,2006,rice,102061.0,120735.0,1.18
bihar,supaul,2005,corn,9964.0,33725.0,3.38
bihar,supaul,2003,corn,9978.0,26021.0,2.61
bihar,supaul,2005,rice,111612.0,138533.0,1.24
bihar,supaul,2002,corn,13565.0,33563.0,2.47
bihar,supaul,1998,rice,89461.0,95803.0,1.07
bihar,vaishali,1998,corn,34611.0,58347.0,1.69
bihar,vaishali,2002,rice,62183.0,80475.0,1.29
bihar,vaishali,2004,corn,33324.0,81300.0,2.44
bihar,vaishali,1998,rice,47770.0,50337.0,1.05
bihar,vaishali,2007,corn,33604.0,65164.0,1.94
bihar,vaishali,2006,rice,59596.0,46071.0,0.77
bihar,vaishali,2000,corn,31141.0,69989.0,2.25
bihar,vaishali,2006,corn,34162.0,69797.0,2.04
bihar,vaishali,2003,corn,33342.0,62355.0,1.87
bihar,vaishali,2002,corn,34321.0,96072.0,2.8
bihar,vaishali,2007,rice,57367.0,32234.0,0.56
bihar,vaishali,1999,rice,9774.0,11911.0,1.22
bihar,vaishali,2008,corn,33939.0,78656.0,2.32
bihar,vaishali,2001,rice,61511.0,88866.0,1.44
bihar,vaishali,2004,rice,60592.0,18675.0,0.31
bihar,vaishali,2003,rice,62188.0,44254.0,0.71
bihar,vaishali,2008,rice,57633.0,91060.0,1.58
bihar,vaishali,2005,corn,33196.0,77656.0,2.34
bihar,vaishali,2001,corn,27269.0,49376.0,1.81
bihar,vaishali,2005,rice,59618.0,59619.0,1.0
bihar,vaishali,1999,corn,28100.0,62466.0,2.22
bihar,vaishali,2000,rice,62874.0,97965.0,1.56
bihar,zamui,2000,rice,47597.0,50893.0,1.07
bihar,zamui,2000,corn,6228.0,8940.0,1.44
bihar,zamui,2004,corn,565.0,1453.0,2.57
bihar,zamui,2001,corn,5894.0,11414.0,1.94
bihar,zamui,2001,rice,37981.0,27598.0,0.73
bihar,zamui,2002,corn,6533.0,7560.0,1.16
bihar,zamui,1999,corn,6118.0,11793.0,1.93
bihar,zamui,2003,corn,6650.0,10128.0,1.52
dadra  nagar haveli,dadra  nagar haveli,2003,rice,13897.0,27933.0,2.01
dadra  nagar haveli,dadra  nagar haveli,2005,rice,13560.0,33643.0,2.48
dadra  nagar haveli,dadra  nagar haveli,2004,rice,13987.0,29171.0,2.09
dadra  nagar haveli,dadra  nagar haveli,2000,rice,15218.0,28663.0,1.88
dadra  nagar haveli,dadra  nagar haveli,2011,rice,10665.0,18552.0,1.74
dadra  nagar haveli,dadra  nagar haveli,1998,rice,14506.0,24793.0,1.71
dadra  nagar haveli,dadra  nagar haveli,2010,rice,10800.0,20839.0,1.93
dadra  nagar haveli,dadra  nagar haveli,2012,rice,13834.0,26704.0,1.93
dadra  nagar haveli,dadra  nagar haveli,2002,rice,13683.0,38321.0,2.8
dadra  nagar haveli,dadra  nagar haveli,2006,rice,15402.0,34515.0,2.24
dadra  nagar haveli,dadra  nagar haveli,2001,rice,13879.0,31035.0,2.24
dadra  nagar haveli,dadra  nagar haveli,1999,rice,14405.0,28692.0,1.99
goa,goa,2012,rice,45830.0,122824.0,2.68
goa,goa,1998,rice,56439.0,151174.0,2.68
goa,goa,1999,rice,56713.0,139923.0,2.47
goa,goa,2011,rice,47237.0,121753.0,2.58
goa,goa s.w. average,2000,rice,57207.0,142123.0,2.48
goa,goa s.w. average,2001,rice,49383.0,126523.0,2.56
goa,goa s.w. average,2003,rice,52801.0,170661.0,3.23
goa,goa s.w. average,1998,rice,56439.0,151174.0,2.68
goa,goa s.w. average,1999,rice,56713.0,139923.0,2.47
goa,goa s.w. average,2002,rice,50169.0,134767.0,2.69
goa,goa s.w. average,2008,rice,49966.0,123303.0,2.47
goa,goa s.w. average,2009,rice,47104.0,100605.0,2.14
goa,goa s.w. average,2010,rice,46612.0,114994.0,2.47
goa,north goa,2013,rice,22010.0,66351.0,3.01
goa,south goa,2013,rice,20810.0,60160.0,2.89
gujarat,ahmadabad,2008,rice,98400.0,181900.0,1.85
gujarat,ahmadabad,2010,rice,113500.0,310300.0,2.73
gujarat,ahmadabad,2005,rice,95800.0,238400.0,2.49
gujarat,ahmadabad,2007,rice,108000.0,222700.0,2.06
gujarat,ahmadabad,2011,rice,133100.0,365600.0,2.75
gujarat,ahmadabad,2009,rice,89000.0,226300.0,2.54
gujarat,ahmadabad,2006,rice,100100.0,186900.0,1.87
gujarat,amreli,2010,corn,2400.0,4100.0,1.71
gujarat,anand,2010,rice,89200.0,189300.0,2.12
gujarat,anand,2008,rice,90400.0,180000.0,1.99
gujarat,anand,2010,corn,3700.0,7200.0,1.95
gujarat,anand,2006,rice,78500.0,141700.0,1.81
gujarat,anand,2007,rice,91100.0,215600.0,2.37
gujarat,anand,2011,corn,2300.0,5400.0,2.35
gujarat,anand,2009,rice,76200.0,195700.0,2.57
gujarat,anand,2005,rice,91400.0,205600.0,2.25
gujarat,anand,2011,rice,91800.0,204800.0,2.23
gujarat,banas kantha,2010,corn,10300.0,22500.0,2.18
gujarat,banas kantha,2011,corn,11700.0,25200.0,2.15
gujarat,bharuch,2005,rice,13100.0,18800.0,1.44
gujarat,bharuch,2010,corn,4200.0,7300.0,1.74
gujarat,bharuch,2008,rice,15400.0,26900.0,1.75
gujarat,bharuch,2007,rice,12600.0,20500.0,1.63
gujarat,bharuch,2006,rice,10900.0,16300.0,1.5
gujarat,bharuch,2011,corn,3800.0,6600.0,1.74
gujarat,bharuch,2011,rice,13100.0,25400.0,1.94
gujarat,bharuch,2009,rice,12500.0,20400.0,1.63
gujarat,bharuch,2010,rice,13200.0,24700.0,1.87
gujarat,dohad,2010,corn,122600.0,208800.0,1.7
gujarat,dohad,2011,corn,149800.0,201100.0,1.34
gujarat,gandhinagar,2005,rice,10300.0,28100.0,2.73
gujarat,gandhinagar,2007,rice,15800.0,41200.0,2.61
gujarat,gandhinagar,2006,rice,14300.0,34200.0,2.39
gujarat,gandhinagar,2010,corn,800.0,1400.0,1.75
gujarat,kheda,2005,rice,91500.0,224000.0,2.45
gujarat,kheda,2010,rice,97400.0,236300.0,2.43
gujarat,kheda,2010,corn,24200.0,44800.0,1.85
gujarat,kheda,2006,rice,100300.0,191500.0,1.91
gujarat,kheda,2011,corn,15000.0,25900.0,1.73
gujarat,kheda,2011,rice,109500.0,246500.0,2.25
gujarat,kheda,2008,rice,103400.0,218100.0,2.11
gujarat,kheda,2007,rice,104600.0,252500.0,2.41
gujarat,kheda,2009,rice,92400.0,216000.0,2.34
gujarat,mahesana,2010,corn,2100.0,4000.0,1.9
gujarat,narmada,2010,corn,11400.0,20500.0,1.8
gujarat,narmada,2011,corn,10900.0,19200.0,1.76
gujarat,navsari,2011,rice,79600.0,214600.0,2.7
gujarat,navsari,2006,rice,42200.0,100900.0,2.39
gujarat,navsari,2005,rice,40500.0,105300.0,2.6
gujarat,navsari,2008,rice,52400.0,129400.0,2.47
gujarat,navsari,2010,rice,87500.0,236600.0,2.7
gujarat,navsari,2007,rice,50900.0,131300.0,2.58
gujarat,navsari,2009,rice,61000.0,152100.0,2.49
gujarat,panch mahals,2011,corn,145200.0,192200.0,1.32
gujarat,panch mahals,2010,rice,70900.0,61000.0,0.86
gujarat,panch mahals,2005,rice,72500.0,66500.0,0.92
gujarat,panch mahals,2010,corn,116500.0,163500.0,1.4
gujarat,panch mahals,2008,rice,72400.0,52800.0,0.73
gujarat,panch mahals,2006,rice,71100.0,51200.0,0.72
gujarat,panch mahals,2011,rice,79100.0,100800.0,1.27
gujarat,panch mahals,2009,rice,61400.0,30700.0,0.5
gujarat,panch mahals,2007,rice,78400.0,83700.0,1.07
gujarat,sabar kantha,2010,corn,94200.0,154600.0,1.64
gujarat,sabar kantha,2011,corn,87100.0,132800.0,1.52
gujarat,surat,2008,rice,68100.0,157500.0,2.31
gujarat,surat,2011,rice,71300.0,190800.0,2.68
gujarat,surat,2010,rice,79600.0,180500.0,2.27
gujarat,surat,2010,corn,1800.0,3300.0,1.83
gujarat,surat,2005,rice,72000.0,141900.0,1.97
gujarat,surat,2011,corn,3000.0,3100.0,1.03
gujarat,surat,2009,rice,60800.0,150600.0,2.48
gujarat,surat,2007,rice,88400.0,176600.0,2.0
gujarat,surat,2006,rice,77700.0,158600.0,2.04
gujarat,tapi,2010,rice,38000.0,79800.0,2.1
gujarat,tapi,2011,corn,1200.0,1800.0,1.5
gujarat,tapi,2011,rice,49900.0,107600.0,2.16
gujarat,tapi,2009,rice,30100.0,50500.0,1.68
gujarat,tapi,2008,rice,26400.0,39600.0,1.5
gujarat,tapi,2010,corn,1300.0,2200.0,1.69
gujarat,vadodara,2010,corn,124300.0,251300.0,2.02
gujarat,vadodara,2011,corn,81100.0,166900.0,2.06
gujarat,valsad,2006,rice,52400.0,101600.0,1.94
gujarat,valsad,2009,rice,59000.0,115000.0,1.95
gujarat,valsad,2005,rice,49200.0,99700.0,2.03
gujarat,valsad,2007,rice,58300.0,130200.0,2.23
gujarat,valsad,2008,rice,61100.0,130000.0,2.13
gujarat,valsad,2011,rice,70000.0,153800.0,2.2
gujarat,valsad,2010,rice,68100.0,147000.0,2.16
jharkhand,bokaro,2006,rice,853.0,697.0,0.82
jharkhand,bokaro,2007,rice,36980.0,44893.0,1.21
jharkhand,chatra,2007,rice,21687.0,23843.0,1.1
jharkhand,chatra,2006,rice,21298.0,24540.0,1.15
jharkhand,deoghar,2006,rice,47854.0,87792.0,1.83
jharkhand,deoghar,2005,rice,44119.0,8444.0,0.19
jharkhand,deoghar,2002,rice,67317.0,81523.0,1.21
jharkhand,deoghar,2007,rice,47848.0,87557.0,1.83
jharkhand,deoghar,2004,rice,47864.0,60574.0,1.27
jharkhand,deoghar,2003,rice,56617.0,55828.0,0.99
jharkhand,dhanbad,2006,rice,19599.0,34635.0,1.77
jharkhand,dumka,2005,rice,72077.0,72126.0,1.0
jharkhand,dumka,2007,rice,59129.0,78800.0,1.33
jharkhand,dumka,2006,rice,59223.0,75105.0,1.27
jharkhand,dumka,2002,rice,80257.0,114403.0,1.43
jharkhand,dumka,2003,rice,83186.0,96226.0,1.16
jharkhand,dumka,2004,rice,68136.0,101298.0,1.49
jharkhand,garhwa,2004,rice,19844.0,8299.0,0.42
jharkhand,garhwa,2007,rice,16984.0,10069.0,0.59
jharkhand,garhwa,2006,rice,16905.0,14396.0,0.85
jharkhand,garhwa,2005,rice,16031.0,4554.0,0.28
jharkhand,garhwa,2003,rice,31952.0,29787.0,0.93
jharkhand,giridih,2005,rice,52089.0,17746.0,0.34
jharkhand,giridih,2007,rice,61883.0,86729.0,1.4
jharkhand,giridih,2003,rice,69829.0,79399.0,1.14
jharkhand,giridih,2004,rice,51735.0,46928.0,0.91
jharkhand,giridih,2006,rice,57445.0,78062.0,1.36
jharkhand,giridih,2002,rice,48843.0,44876.0,0.92
jharkhand,godda,2007,rice,41361.0,60573.0,1.46
jharkhand,godda,2006,rice,19373.0,28774.0,1.49
jharkhand,godda,2003,rice,52948.0,57752.0,1.09
jharkhand,godda,2002,rice,52785.0,67327.0,1.28
jharkhand,godda,2005,rice,42720.0,48296.0,1.13
jharkhand,godda,2004,rice,45414.0,59720.0,1.32
jharkhand,gumla,2003,rice,165038.0,106425.0,0.64
jharkhand,gumla,2002,rice,110800.0,65984.0,0.6
jharkhand,gumla,2007,rice,106789.0,99224.0,0.93
jharkhand,gumla,2005,rice,107487.0,79544.0,0.74
jharkhand,gumla,2006,rice,106755.0,73281.0,0.69
jharkhand,gumla,2004,rice,101470.0,56772.0,0.56
jharkhand,hazaribagh,2002,rice,56456.0,57298.0,1.01
jharkhand,hazaribagh,2007,rice,43746.0,64872.0,1.48
jharkhand,hazaribagh,2006,rice,47633.0,58833.0,1.24
jharkhand,hazaribagh,2005,rice,40355.0,27220.0,0.67
jharkhand,hazaribagh,2003,rice,55918.0,63200.0,1.13
jharkhand,hazaribagh,2004,rice,43769.0,28068.0,0.64
jharkhand,jamtara,2007,rice,32008.0,39659.0,1.24
jharkhand,jamtara,2006,rice,33338.0,65677.0,1.97
jharkhand,kodarma,2006,rice,12339.0,13572.0,1.1
jharkhand,kodarma,2007,rice,14357.0,21565.0,1.5
jharkhand,latehar,2007,rice,17095.0,15101.0,0.88
jharkhand,latehar,2004,rice,12660.0,6570.0,0.52
jharkhand,latehar,2005,rice,11353.0,4216.0,0.37
jharkhand,latehar,2003,rice,30099.0,4962.0,0.16
jharkhand,latehar,2006,rice,17105.0,14332.0,0.84
jharkhand,lohardaga,2005,rice,33930.0,15075.0,0.44
jharkhand,lohardaga,2002,rice,19177.0,15733.0,0.82
jharkhand,lohardaga,2007,rice,35124.0,59338.0,1.69
jharkhand,lohardaga,2003,rice,30994.0,23865.0,0.77
jharkhand,lohardaga,2004,rice,33930.0,27739.0,0.82
jharkhand,lohardaga,2006,rice,53169.0,186140.0,3.5
jharkhand,pakaur,2007,rice,48269.0,57630.0,1.19
jharkhand,pakaur,2005,rice,46083.0,41256.0,0.9
jharkhand,pakaur,2004,rice,40574.0,41486.0,1.02
jharkhand,pakaur,2002,rice,45004.0,65336.0,1.45
jharkhand,pakaur,2006,rice,46738.0,45605.0,0.98
jharkhand,pakaur,2003,rice,419832.0,517772.0,1.23
jharkhand,palamu,2007,rice,33655.0,32503.0,0.97
jharkhand,palamu,2006,rice,33202.0,39861.0,1.2
jharkhand,palamu,2002,rice,43409.0,27183.0,0.63
jharkhand,palamu,2003,rice,55887.0,38319.0,0.69
jharkhand,pashchimi singhbhum,2002,rice,126431.0,95442.0,0.75
jharkhand,pashchimi singhbhum,2007,rice,139021.0,144703.0,1.04
jharkhand,pashchimi singhbhum,2006,rice,134011.0,127827.0,0.95
jharkhand,pashchimi singhbhum,2004,rice,95650.0,87036.0,0.91
jharkhand,pashchimi singhbhum,2003,rice,136714.0,71233.0,0.52
jharkhand,pashchimi singhbhum,2005,rice,127640.0,51957.0,0.41
jharkhand,purbi singhbhum,2005,rice,88717.0,46363.0,0.52
jharkhand,purbi singhbhum,2007,rice,94792.0,98324.0,1.04
jharkhand,purbi singhbhum,2002,rice,89150.0,85376.0,0.96
jharkhand,purbi singhbhum,2004,rice,119181.0,92083.0,0.77
jharkhand,purbi singhbhum,2006,rice,88921.0,93127.0,1.05
jharkhand,purbi singhbhum,2003,rice,291649.0,251426.0,0.86
jharkhand,ranchi,2003,rice,250449.0,244783.0,0.98
jharkhand,ranchi,2005,rice,144848.0,70539.0,0.49
jharkhand,ranchi,2002,rice,176412.0,192692.0,1.09
jharkhand,ranchi,2006,rice,160418.0,173685.0,1.08
jharkhand,ranchi,2007,rice,159106.0,185585.0,1.17
jharkhand,ranchi,2004,rice,168448.0,147175.0,0.87
jharkhand,sahibganj,2006,rice,70796.0,49491.0,0.7
jharkhand,sahibganj,2007,rice,31388.0,27943.0,0.89
jharkhand,seraikela,2006,rice,67411.0,102543.0,1.52
jharkhand,seraikela,2007,rice,67267.0,99208.0,1.47
jharkhand,seraikela,2004,rice,62004.0,63226.0,1.02
jharkhand,simdega,2004,rice,64872.0,44514.0,0.69
jharkhand,simdega,2006,rice,64834.0,41971.0,0.65
jharkhand,simdega,2007,rice,66395.0,93807.0,1.41
jharkhand,simdega,2003,rice,95953.0,54092.0,0.56
jharkhand,simdega,2005,rice,64496.0,34902.0,0.54
karnataka,bagalkot,2003,rice,95.0,217.0,2.28
karnataka,bagalkot,2005,corn,55414.0,222134.0,4.01
karnataka,bagalkot,1998,corn,43402.0,121873.0,2.81
karnataka,bagalkot,2002,rice,127.0,246.0,1.94
karnataka,bagalkot,2006,corn,51091.0,188747.0,3.69
karnataka,bagalkot,2000,corn,51884.0,155568.0,3.0
karnataka,bagalkot,2001,rice,184.0,430.0,2.34
karnataka,bagalkot,1999,corn,46279.0,143522.0,3.1
karnataka,bagalkot,2009,corn,82030.0,197519.0,2.41
karnataka,bagalkot,2004,corn,51022.0,178194.0,3.49
karnataka,bagalkot,2007,corn,67185.0,269881.0,4.02
karnataka,bagalkot,2003,corn,27906.0,88775.0,3.18
karnataka,bagalkot,2002,corn,30456.0,96747.0,3.18
karnataka,bagalkot,2005,rice,189.0,551.0,2.92
karnataka,bagalkot,2001,corn,38333.0,114252.0,2.98
karnataka,bagalkot,2008,corn,67666.0,243231.0,3.59
karnataka,bangalore,2007,corn,838.0,2816.0,3.36
karnataka,bangalore,2005,corn,1226.0,4303.0,3.51
